PRODUCT_NUMBER,CUSTOMER_NUMBER,TRANSACTION_DATE,PRODUCT_PRICE,GROSS_SALES,REGION,WAREHOUSE,CUSTOMER_ZIP,CUSTOMER_SEGMENT1,CUSTOMER_SEGMENT2,CUSTOMER_TYPE1,CUSTOMER_TYPE2,CUSTOMER_MANAGED_LEVEL,CUSTOMER_ACCOUNT_TYPE,CUSTOMER_FIRST_ORDER_DATE,PRODUCT_CLASS_ID1,PRODUCT_CLASS_ID2,PRODUCT_CLASS_ID3,PRODUCT_CLASS_ID4,BRAND,PRODUCT_ATTRIBUTE_X,PRODUCT_SALES_UNIT,SHIPPING_WEIGHT,TOTAL_BOXES_SOLD,PRODUCT_COST1,PRODUCT_UNIT_OF_MEASURE,ORDER_SOURCE,PRICE_METHOD,SPECIAL_PART
1330218,76,2014-09-22 00:00:00.0000000,16.99,16.99,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-20 00:00:00.0000000,16.99,16.99,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-29 00:00:00.0000000,16.99,16.99,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-25 00:00:00.0000000,16.99,16.99,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2013-04-20 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-09-04 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-08-28 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-08-16 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-06 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-08-30 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-01 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,90,2013-04-09 00:00:00.0000000,19.28,19.28,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,76,2014-09-11 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-13 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-09-15 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-08-18 00:00:00.0000000,17.33,17.33,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,90,2013-07-09 00:00:00.0000000,19.28,19.28,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-04-08 00:00:00.0000000,21.29,21.29,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,1,Maybe
1330218,40,2015-02-02 00:00:00.0000000,18.93,18.93,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2015-07-23 00:00:00.0000000,18.72,18.72,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2015-01-26 00:00:00.0000000,18.93,18.93,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2015-02-12 00:00:00.0000000,18.93,18.93,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2015-05-18 00:00:00.0000000,18.55,0.0,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,0.0,0.0,0.0,B,B,4,Maybe
1330218,141,2013-09-16 00:00:00.0000000,16.36,16.36,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,1,Maybe
1330218,31,2014-11-24 00:00:00.0000000,17.82,35.64,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,32.0,B,B,5,Maybe
1330218,70,2013-09-16 00:00:00.0000000,19.39,19.39,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,70,2013-12-31 00:00:00.0000000,19.39,19.39,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,70,2013-03-14 00:00:00.0000000,19.39,19.39,1,1,5,B,1,1,B,L,ST,1995-03-22 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,1,Maybe
1330218,76,2013-12-05 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-01-02 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-10-17 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-01-25 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-09-30 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-08-17 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-06-26 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-02-09 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-12-13 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-06-05 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-04-28 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-06-19 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-03-20 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-04-24 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-03-01 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-04-05 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-02-08 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-12-30 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-01-04 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-05-22 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2014-02-20 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-05-30 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-08-05 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-09-03 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-07-11 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-12-22 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-02-28 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-10-01 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-01-21 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-08-09 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2012-08-25 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-01-03 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,76,2013-03-16 00:00:00.0000000,19.95,39.9,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,33.8,B,B,4,Maybe
1330218,40,2014-01-16 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2014-01-23 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-12-16 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2014-02-10 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2014-01-09 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2014-01-30 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2014-01-03 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-12-05 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,1,Maybe
1330218,40,2013-12-12 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-12-26 00:00:00.0000000,22.21,22.21,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2015-07-02 00:00:00.0000000,18.35,18.35,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,4,Maybe
1330218,40,2015-06-22 00:00:00.0000000,18.35,18.35,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2015-07-13 00:00:00.0000000,18.35,18.35,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,40,2013-08-22 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-07-18 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-08-29 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-05-06 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-11-11 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-09-23 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-10-03 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-09-16 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-11-21 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-10-31 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-10-21 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-10-10 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-10-28 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-11-29 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,40,2013-07-29 00:00:00.0000000,22.19,22.19,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,A,4,Maybe
1330218,76,2014-07-10 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-06-30 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-07-03 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,31,2015-07-03 00:00:00.0000000,18.52,18.52,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,4,Maybe
1330218,31,2015-06-12 00:00:00.0000000,18.52,18.52,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,5,Maybe
1330218,31,2015-06-26 00:00:00.0000000,18.52,18.52,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,1,Maybe
1330218,31,2015-05-29 00:00:00.0000000,18.52,18.52,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,5,Maybe
1330218,76,2014-07-12 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-07-17 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2013-04-15 00:00:00.0000000,18.89,18.89,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,31,2015-03-16 00:00:00.0000000,18.17,36.34,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,20.0,2.0,32.0,B,B,5,Maybe
1330218,31,2015-07-10 00:00:00.0000000,16.35,16.35,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,1,Maybe
1330218,31,2015-07-31 00:00:00.0000000,16.35,16.35,1,1,4,B,1,1,B,L,ST,2014-08-27 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,1,Maybe
1330218,106,2014-11-11 00:00:00.0000000,18.9,18.9,1,1,62,B,1,1,B,L,ST,1998-05-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,A,1,Maybe
1330218,40,2015-04-13 00:00:00.0000000,18.92,18.92,1,1,25,B,1,1,B,L,ST,1997-01-17 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.0,B,B,4,Maybe
1330218,76,2014-05-19 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-03-17 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-05-08 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-02-15 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-12-23 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-11-04 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-09-14 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-09-07 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-04-17 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-11-09 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-10-21 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-03-22 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2013-10-07 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-05-01 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
1330218,76,2014-03-10 00:00:00.0000000,19.95,19.95,1,1,85,B,1,1,B,L,ST,1991-04-19 00:00:00.0000000,10,25,352,7772,IN_HOUSE,7.0,N,10.0,1.0,16.9,B,B,4,Maybe
